step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.18324,0.93643,0.49631,0.25732,-0.58464,-0.55301,1.0,0.84235
2,5,-0.11556,0.97143,0.52863,0.31732,1.0,-0.80301,1.0,0.95235
3,6,-0.03288,1.0,0.57595,0.39232,0.73232,1.0,1.0,1.0
4,1,1.0,0.965,0.53727,0.38232,0.76464,1.0,1.0,1.0
5,,0.96768,0.915,0.46959,0.30732,0.69696,0.95,0.96768,0.975
6,,0.93536,0.865,0.40191,0.23232,0.62928,0.9,0.93536,0.95
7,,0.90304,0.815,0.33423,0.15732,0.5616,0.85,0.90304,0.925
8,,0.87072,0.765,0.26655,0.08232,0.49392,0.8,0.87072,0.9
9,,0.8384,0.715,0.19887,0.00732,0.42624,0.75,0.8384,0.875
10,,0.80608,0.665,0.13119,-0.06768,0.35856,0.7,0.80608,0.85
11,4,0.83876,0.665,0.12851,1.0,0.42588,0.8,0.90876,0.925
12,,0.80644,0.615,0.06083,0.925,0.3582,0.75,0.87644,0.9
13,,0.77412,0.565,-0.00685,0.85,0.29052,0.7,0.84412,0.875
14,3,0.7708,0.53,1.0,0.84,0.32284,0.765,0.9118,0.915
15,,0.73848,0.48,0.93232,0.765,0.25516,0.715,0.87948,0.89
16,,0.70616,0.43,0.86464,0.69,0.18748,0.665,0.84716,0.865
17,,0.67384,0.38,0.79696,0.615,0.1198,0.615,0.81484,0.84
18,,0.64152,0.33,0.72928,0.54,0.05212,0.565,0.78252,0.815
19,,0.6092,0.28,0.6616,0.465,-0.01556,0.515,0.7502,0.79
20,5,0.67688,0.315,0.69392,0.525,1.0,0.265,0.88888,0.9
21,,0.64456,0.265,0.62624,0.45,0.93232,0.215,0.85656,0.875
22,,0.61224,0.215,0.55856,0.375,0.86464,0.165,0.82424,0.85
23,,0.57992,0.165,0.49088,0.3,0.79696,0.115,0.79192,0.825
24,,0.5476,0.115,0.4232,0.225,0.72928,0.065,0.7596,0.8
25,,0.51528,0.065,0.35552,0.15,0.6616,0.015,0.72728,0.775
26,,0.48296,0.015,0.28784,0.075,0.59392,-0.035,0.69496,0.75
27,6,0.56564,0.065,0.33516,0.15,0.32624,1.0,0.84764,0.875
28,,0.53332,0.015,0.26748,0.075,0.25856,0.95,0.81532,0.85
29,,0.501,-0.035,0.1998,-0.0,0.19088,0.9,0.783,0.825
30,2,0.48368,1.0,0.14712,-0.025,0.2082,0.95,0.83568,0.85
31,4,0.51636,1.0,0.14444,1.0,0.27552,1.0,0.93836,0.925
32,,0.48404,0.95,0.07676,0.925,0.20784,0.95,0.90604,0.9
33,,0.45172,0.9,0.00908,0.85,0.14016,0.9,0.87372,0.875
34,,0.4194,0.85,-0.0586,0.775,0.07248,0.85,0.8414,0.85
35,3,0.41608,0.815,1.0,0.765,0.1048,0.915,0.90908,0.89
36,,0.38376,0.765,0.93232,0.69,0.03712,0.865,0.87676,0.865
37,,0.35144,0.715,0.86464,0.615,-0.03056,0.815,0.84444,0.84
38,5,0.41912,0.75,0.89696,0.675,1.0,0.565,0.98312,0.95
39,,0.3868,0.7,0.82928,0.6,0.93232,0.515,0.9508,0.925
40,,0.35448,0.65,0.7616,0.525,0.86464,0.465,0.91848,0.9
41,,0.32216,0.6,0.69392,0.45,0.79696,0.415,0.88616,0.875
42,,0.28984,0.55,0.62624,0.375,0.72928,0.365,0.85384,0.85
43,,0.25752,0.5,0.55856,0.3,0.6616,0.315,0.82152,0.825
44,,0.2252,0.45,0.49088,0.225,0.59392,0.265,0.7892,0.8
45,,0.19288,0.4,0.4232,0.15,0.52624,0.215,0.75688,0.775
46,,0.16056,0.35,0.35552,0.075,0.45856,0.165,0.72456,0.75
47,,0.12824,0.3,0.28784,-0.0,0.39088,0.115,0.69224,0.725
48,,0.09592,0.25,0.22016,-0.075,0.3232,0.065,0.65992,0.7
49,4,0.1286,0.25,0.21748,1.0,0.39052,0.165,0.7626,0.775
50,,0.09628,0.2,0.1498,0.925,0.32284,0.115,0.73028,0.75
51,,0.06396,0.15,0.08212,0.85,0.25516,0.065,0.69796,0.725
52,,0.03164,0.1,0.01444,0.775,0.18748,0.015,0.66564,0.7
53,,-0.00068,0.05,-0.05324,0.7,0.1198,-0.035,0.63332,0.675
54,3,-0.004,0.015,1.0,0.69,0.15212,0.03,0.701,0.715
55,1,1.0,-0.02,0.96132,0.68,0.18444,0.095,0.76868,0.755
56,2,0.98268,1.0,0.90864,0.655,0.20176,0.145,0.82136,0.78
57,,0.95036,0.95,0.84096,0.58,0.13408,0.095,0.78904,0.755
58,,0.91804,0.9,0.77328,0.505,0.0664,0.045,0.75672,0.73
59,,0.88572,0.85,0.7056,0.43,-0.00128,-0.005,0.7244,0.705
60,6,0.9684,0.9,0.75292,0.505,-0.26896,1.0,0.87708,0.83
61,5,1.0,0.935,0.78524,0.565,1.0,0.75,1.0,0.94
62,,0.96768,0.885,0.71756,0.49,0.93232,0.7,0.96768,0.915
63,,0.93536,0.835,0.64988,0.415,0.86464,0.65,0.93536,0.89
64,,0.90304,0.785,0.5822,0.34,0.79696,0.6,0.90304,0.865
65,,0.87072,0.735,0.51452,0.265,0.72928,0.55,0.87072,0.84
66,,0.8384,0.685,0.44684,0.19,0.6616,0.5,0.8384,0.815
